station	latitude	longitude	year	date	jd	tod	dtime	time	tempc	meantempf	temp	deltam1	delta2	delta3	delta4	maxtemp	mintemp	noerrors	er1	er2	er3	er4	er5	er6	er7	er8	er9	er10	dwpt	rh	wdir	wspd	stnpresskpa
Penticton Airport	49.47000122	-119.6050034	2010	3/2/10	61	14	61.58333206	2:00:24 PM	10	42.73250198	50	0.36000061	2.700000763	5.580001831	0.36000061	55.58000183	36.31999969	0	0	0	0	0	0	0	0	0	0	0	3.299999952	63	20	6	96.80999756
Penticton Airport	49.47000122	-119.6050034	2010	3/2/10	61	15	61.625	3:00:24 PM	12.19999981	42.73250198	53.95999908	3.959999084	1.620002747	-3.599998474	-9.899997711	55.58000183	36.31999969	0	0	0	0	0	0	0	0	0	0	0	3.5	55	20	13	96.73999786
Penticton Airport	49.47000122	-119.6050034	2010	3/2/10	61	16	61.66666794	4:00:24 PM	11.5	42.73250198	52.70000076	-1.259998322	-2.340000153	-8.63999939	-11.52000046	55.58000183	36.31999969	0	0	0	0	0	0	0	0	0	0	0	3.200000048	57	20	15	96.72000122
Penticton Airport	49.47000122	-119.6050034	2010	3/2/10	61	17	61.70833206	5:00:24 PM	13.10000038	42.73250198	55.58000183	2.880001068	-11.52000046	-14.40000153	-17.6400032	55.58000183	36.31999969	0	0	0	0	0	0	0	0	0	0	0	3.099999905	51	18	13	96.69999695
Penticton Airport	49.47000122	-119.6050034	2010	3/2/10	61	18	61.75	6:00:24 PM	10.19999981	42.73250198	50.36000061	-5.220001221	-9.180000305	-12.42000198	-13.86000061	55.58000183	36.31999969	0	0	0	0	0	0	0	0	0	0	0	3	61	34	4	96.73000336
Penticton Airport	49.47000122	-119.6050034	2010	3/2/10	61	19	61.79166794	7:00:24 PM	6.699999809	42.73250198	44.06000137	-6.299999237	-6.120002747	-7.560001373	-7.020000458	55.58000183	36.31999969	0	0	0	0	0	0	0	0	0	0	0	2.400000095	74	36	11	96.75
Penticton Airport	49.47000122	-119.6050034	2010	3/2/10	61	20	61.83333206	8:00:24 PM	5.099999905	42.73250198	41.18000031	-2.880001068	-4.680000305	-4.13999939	-1.979999542	55.58000183	36.31999969	0	0	0	0	0	0	0	0	0	0	0	1.899999976	80	36	4	96.80000305
Penticton Airport	49.47000122	-119.6050034	2010	3/2/10	61	21	61.875	9:00:24 PM	3.299999952	42.73250198	37.93999863	-3.240001678	-0.899997711	1.260002136	4.5	55.58000183	36.31999969	0	0	0	0	0	0	0	0	0	0	0	1.399999976	87	3	7	96.81999969
Penticton Airport	49.47000122	-119.6050034	2010	3/2/10	61	22	61.91666794	10:00:24 PM	2.5	42.73250198	36.5	-1.439998627	2.700000763	5.939998627	3.959999084	55.58000183	36.31999969	0	0	0	0	0	0	0	0	0	0	0	0.5	87	2	4	96.84999847
Penticton Airport	49.47000122	-119.6050034	2010	3/2/10	61	23	61.95833206	11:00:24 PM	2.799999952	42.73250198	37.04000092	0.540000916	5.399997711	3.419998169	3.779998779	55.58000183	36.31999969	0	0	0	0	0	0	0	0	0	0	0	0.600000024	85	3	7	96.87000275
Penticton Airport	49.47000122	-119.6050034	2010	3/3/10	62	0	62	12:00:24 AM	4	42.98749924	39.20000076	2.159999847	1.259998322	1.619998932	1.259998322	47.29999924	39.20000076	0	0	0	0	0	0	0	0	0	0	0	1.399999976	83	3	4	96.87999725
Penticton Airport	49.47000122	-119.6050034	2010	3/3/10	62	1	62.04166794	1:00:24 AM	5.800000191	42.98749924	42.43999863	3.239997864	-1.619998932	-1.979999542	-0.539997101	47.29999924	39.20000076	0	0	0	0	0	0	0	0	0	0	0	1.600000024	74	36	9	96.87999725
Penticton Airport	49.47000122	-119.6050034	2010	3/3/10	62	2	62.08333206	2:00:24 AM	4.699999809	42.98749924	40.45999908	-1.979999542	0	1.440002441	-0.539997101	47.29999924	39.20000076	0	0	0	0	0	0	0	0	0	0	0	1.399999976	79	34	13	96.88999939
Penticton Airport	49.47000122	-119.6050034	2010	3/3/10	62	3	62.125	3:00:24 AM	4.900000095	42.98749924	40.81999969	0.36000061	1.080001831	-0.899997711	-1.259998322	47.29999924	39.20000076	0	0	0	0	0	0	0	0	0	0	0	1.200000048	77	35	9	96.88999939
Penticton Airport	49.47000122	-119.6050034	2010	3/3/10	62	4	62.16666794	4:00:24 AM	4.699999809	42.98749924	40.45999908	-0.36000061	-0.539997101	-0.899997711	0.180000305	47.29999924	39.20000076	0	0	0	0	0	0	0	0	0	0	0	1.700000048	81	36	9	96.90000153
Penticton Airport	49.47000122	-119.6050034	2010	3/3/10	62	5	62.20833206	5:00:24 AM	5.5	42.98749924	41.90000153	1.440002441	-2.340000153	-1.260002136	0.539997101	47.29999924	39.20000076	0	0	0	0	0	0	0	0	0	0	0	1.600000024	76	36	9	96.90000153
Penticton Airport	49.47000122	-119.6050034	2010	3/3/10	62	6	62.25	6:00:24 AM	4.400000095	42.98749924	39.92000198	-1.979999542	0.719997406	2.519996643	3.059997559	47.29999924	39.20000076	0	0	0	0	0	0	0	0	0	0	0	2.299999952	86	2	9	96.87999725
Penticton Airport	49.47000122	-119.6050034	2010	3/3/10	62	7	62.29166794	7:00:24 AM	4.199999809	42.98749924	39.56000137	-0.36000061	2.879997253	3.419998169	6.119998932	47.29999924	39.20000076	0	0	0	0	0	0	0	0	0	0	0	2	86	34	13	96.87999725
Penticton Airport	49.47000122	-119.6050034	2010	3/3/10	62	8	62.33333206	8:00:24 AM	4.800000191	42.98749924	40.63999939	1.079998016	2.340000153	5.040000916	5.400001526	47.29999924	39.20000076	0	0	0	0	0	0	0	0	0	0	0	2.400000095	84	34	11	96.94000244
Penticton Airport	49.47000122	-119.6050034	2010	3/3/10	62	9	62.375	9:00:24 AM	5.800000191	42.98749924	42.43999863	1.799999237	3.240001678	3.600002289	4.86000061	47.29999924	39.20000076	0	0	0	0	0	0	0	0	0	0	0	2.599999905	80	35	9	96.94000244
Penticton Airport	49.47000122	-119.6050034	2010	3/3/10	62	10	62.41666794	10:00:24 AM	6.099999905	42.98749924	42.97999954	0.540000916	3.060001373	4.319999695	1.440002441	47.29999924	39.20000076	0	0	0	0	0	0	0	0	0	0	0	2.799999952	79	35	13	96.95999908
Penticton Airport	49.47000122	-119.6050034	2010	3/3/10	62	11	62.45833206	11:00:24 AM	7.599999905	42.98749924	45.68000031	2.700000763	1.619998932	-1.259998322	0.540000916	47.29999924	39.20000076	0	0	0	0	0	0	0	0	0	0	0	3.200000048	74	36	15	96.94000244
Penticton Airport	49.47000122	-119.6050034	2010	3/3/10	62	12	62.5	12:00:24 PM	7.800000191	42.98749924	46.04000092	0.36000061	-1.619998932	0.180000305	-0.720001221	47.29999924	39.20000076	0	0	0	0	0	0	0	0	0	0	0	2.700000048	70	36	13	96.91999817
Penticton Airport	49.47000122	-119.6050034	2010	3/3/10	62	13	62.54166794	1:00:24 PM	8.5	42.98749924	47.29999924	1.259998322	-1.079998016	-1.979999542	-1.979999542	47.29999924	39.20000076	0	0	0	0	0	0	0	0	0	0	0	3	68	25	6	96.91000366
Penticton Airport	49.47000122	-119.6050034	2010	3/3/10	62	14	62.58333206	2:00:24 PM	6.900000095	42.98749924	44.42000198	-2.879997253	0.899997711	0.899997711	-0.540000916	47.29999924	39.20000076	0	0	0	0	0	0	0	0	0	0	0	3.200000048	77	17	4	96.91000366
Penticton Airport	49.47000122	-119.6050034	2010	3/3/10	62	15	62.625	3:00:24 PM	7.900000095	42.98749924	46.22000122	1.799999237	-0.900001526	-2.340000153	-0.180000305	47.29999924	39.20000076	0	0	0	0	0	0	0	0	0	0	0	4.5	79	18	17	96.91999817
Penticton Airport	49.47000122	-119.6050034	2010	3/3/10	62	16	62.66666794	4:00:24 PM	7.400000095	42.98749924	45.31999969	-0.900001526	-1.439998627	0.720001221	-0.36000061	47.29999924	39.20000076	0	0	0	0	0	0	0	0	0	0	0	4.300000191	81	15	13	96.94999695
Penticton Airport	49.47000122	-119.6050034	2010	3/3/10	62	17	62.70833206	5:00:24 PM	7.400000095	42.98749924	45.31999969	0	0.720001221	-0.36000061	-1.619998932	47.29999924	39.20000076	0	0	0	0	0	0	0	0	0	0	0	4.699999809	83	17	15	96.97000122
Penticton Airport	49.47000122	-119.6050034	2010	3/3/10	62	18	62.75	6:00:24 PM	6.599999905	42.98749924	43.88000107	-1.439998627	1.079998016	-0.180000305	-2.340000153	47.29999924	39.20000076	0	0	0	0	0	0	0	0	0	0	0	4.599999905	87	15	6	97.01999664
Penticton Airport	49.47000122	-119.6050034	2010	3/3/10	62	19	62.79166794	7:00:24 PM	7.800000191	42.98749924	46.04000092	2.159999847	-2.340000153	-4.5	-5.580001831	47.29999924	39.20000076	0	0	0	0	0	0	0	0	0	0	0	4.599999905	80	16	15	97.05999756
Penticton Airport	49.47000122	-119.6050034	2010	3/3/10	62	20	62.83333206	8:00:24 PM	7.199999809	42.98749924	44.95999908	-1.080001831	-3.419998169	-4.5	-5.219997406	47.29999924	39.20000076	0	0	0	0	0	0	0	0	0	0	0	4.699999809	84	12	6	97.08000183
Penticton Airport	49.47000122	-119.6050034	2010	3/3/10	62	21	62.875	9:00:24 PM	6.5	42.98749924	43.70000076	-1.259998322	-3.240001678	-3.959999084	-7.560001373	47.29999924	39.20000076	0	0	0	0	0	0	0	0	0	0	0	4.5	87		0	97.12999725
Penticton Airport	49.47000122	-119.6050034	2010	3/3/10	62	22	62.91666794	10:00:24 PM	5.300000191	42.98749924	41.54000092	-2.159999847	-1.799999237	-5.400001526	-6.479999542	47.29999924	39.20000076	0	0	0	0	0	0	0	0	0	0	0	4.099999905	92		0	97.13999939
Penticton Airport	49.47000122	-119.6050034	2010	3/3/10	62	23	62.95833206	11:00:24 PM	4.699999809	42.98749924	40.45999908	-1.080001831	-4.319999695	-5.399997711	-6.119998932	47.29999924	39.20000076	0	0	0	0	0	0	0	0	0	0	0	3.5	92	29	4	97.16999817
Penticton Airport	49.47000122	-119.6050034	2010	3/4/10	63	0	63	12:00:24 AM	4.300000191	41.34500122	39.74000168	-0.719997406	-4.680000305	-5.400001526	-7.020000458	56.47999954	30.55999947	0	0	0	0	0	0	0	0	0	0	0	3.200000048	93		0	97.16999817
Penticton Airport	49.47000122	-119.6050034	2010	3/4/10	63	1	63.04166794	1:00:24 AM	2.299999952	41.34500122	36.13999939	-3.600002289	-1.799999237	-3.419998169	-3.419998169	56.47999954	30.55999947	0	0	0	0	0	0	0	0	0	0	0	1.700000048	96		0	97.19999695
Penticton Airport	49.47000122	-119.6050034	2010	3/4/10	63	2	63.08333206	2:00:24 AM	1.700000048	41.34500122	35.06000137	-1.079998016	-2.340000153	-2.340000153	-3.600002289	56.47999954	30.55999947	0	0	0	0	0	0	0	0	0	0	0	0.899999976	94		0	97.23999786
Penticton Airport	49.47000122	-119.6050034	2010	3/4/10	63	3	63.125	3:00:24 AM	1.299999952	41.34500122	34.34000015	-0.720001221	-1.619998932	-2.880001068	-3.780000687	56.47999954	30.55999947	0	0	0	0	0	0	0	0	0	0	0	1.100000024	99		0	97.25
Penticton Airport	49.47000122	-119.6050034	2010	3/4/10	63	4	63.16666794	4:00:24 AM	0.400000006	41.34500122	32.72000122	-1.619998932	-1.260002136	-2.160001755	1.079998016	56.47999954	30.55999947	0	0	0	0	0	0	0	0	0	0	0	0	97		0	97.26000214
Penticton Airport	49.47000122	-119.6050034	2010	3/4/10	63	5	63.20833206	5:00:24 AM	0.400000006	41.34500122	32.72000122	0	-2.160001755	1.079998016	7.919998169	56.47999954	30.55999947	0	0	0	0	0	0	0	0	0	0	0	-0.5	94		0	97.29000092
Penticton Airport	49.47000122	-119.6050034	2010	3/4/10	63	6	63.25	6:00:24 AM	-0.300000012	41.34500122	31.45999908	-1.260002136	2.340000153	9.180000305	10.79999924	56.47999954	30.55999947	0	0	0	0	0	0	0	0	0	0	0	-1.5	92		0	97.31999969
Penticton Airport	49.47000122	-119.6050034	2010	3/4/10	63	7	63.29166794	7:00:24 AM	-0.800000012	41.34500122	30.55999947	-0.899999619	10.07999992	11.69999886	18.89999962	56.47999954	30.55999947	0	0	0	0	0	0	0	0	0	0	0	-1.399999976	96		0	97.34999847
Penticton Airport	49.47000122	-119.6050034	2010	3/4/10	63	8	63.33333206	8:00:24 AM	1	41.34500122	33.79999924	3.239999771	8.459999084	15.65999985	17.81999969	56.47999954	30.55999947	0	0	0	0	0	0	0	0	0	0	0	0.600000024	97		0	97.34999847
Penticton Airport	49.47000122	-119.6050034	2010	3/4/10	63	9	63.375	9:00:24 AM	4.800000191	41.34500122	40.63999939	6.840000153	8.819999695	10.97999954	13.5	56.47999954	30.55999947	0	0	0	0	0	0	0	0	0	0	0	2.700000048	86		0	97.36000061
Penticton Airport	49.47000122	-119.6050034	2010	3/4/10	63	10	63.41666794	10:00:24 AM	5.699999809	41.34500122	42.25999832	1.619998932	9.36000061	11.88000107	13.86000061	56.47999954	30.55999947	0	0	0	0	0	0	0	0	0	0	0	1.899999976	77	20	7	97.31999969
Penticton Airport	49.47000122	-119.6050034	2010	3/4/10	63	11	63.45833206	11:00:24 AM	9.699999809	41.34500122	49.45999908	7.200000763	4.680000305	6.659999847	7.020000458	56.47999954	30.55999947	0	0	0	0	0	0	0	0	0	0	0	3.200000048	64		0	97.29000092
Penticton Airport	49.47000122	-119.6050034	2010	3/4/10	63	12	63.5	12:00:24 PM	10.89999962	41.34500122	51.61999893	2.159999847	4.5	4.86000061	3.780002594	56.47999954	30.55999947	0	0	0	0	0	0	0	0	0	0	0	3	58	21	7	97.25
Penticton Airport	49.47000122	-119.6050034	2010	3/4/10	63	13	63.54166794	1:00:24 PM	12.30000019	41.34500122	54.13999939	2.520000458	2.340000153	1.260002136	-4.86000061	56.47999954	30.55999947	0	0	0	0	0	0	0	0	0	0	0	1.899999976	49	21	4	97.16999817
Penticton Airport	49.47000122	-119.6050034	2010	3/4/10	63	14	63.58333206	2:00:24 PM	13.39999962	41.34500122	56.11999893	1.979999542	-0.719997406	-6.840000153	-13.5	56.47999954	30.55999947	0	0	0	0	0	0	0	0	0	0	0	1	43	22	4	97.16000366
Penticton Airport	49.47000122	-119.6050034	2010	3/4/10	63	15	63.625	3:00:24 PM	13.60000038	41.34500122	56.47999954	0.36000061	-7.200000763	-13.86000061	-16.02000046	56.47999954	30.55999947	0	0	0	0	0	0	0	0	0	0	0	1.100000024	42	22	6	97.11000061
Penticton Airport	49.47000122	-119.6050034	2010	3/4/10	63	16	63.66666794	4:00:24 PM	13	41.34500122	55.40000153	-1.079998016	-12.78000259	-14.94000244	-17.28000259	56.47999954	30.55999947	0	0	0	0	0	0	0	0	0	0	0	1.5	45	35	9	97.12000275
Penticton Airport	49.47000122	-119.6050034	2010	3/4/10	63	17	63.70833206	5:00:24 PM	9.600000381	41.34500122	49.27999878	-6.120002747	-8.819999695	-11.15999985	-11.15999985	56.47999954	30.55999947	0	0	0	0	0	0	0	0	0	0	0	0.300000012	52	35	11	97.08999634
Penticton Airport	49.47000122	-119.6050034	2010	3/4/10	63	18	63.75	6:00:24 PM	5.900000095	41.34500122	42.61999893	-6.659999847	-4.5	-4.5	-6.299999237	56.47999954	30.55999947	0	0	0	0	0	0	0	0	0	0	0	0.200000003	67		0	97.15000153
Penticton Airport	49.47000122	-119.6050034	2010	3/4/10	63	19	63.79166794	7:00:24 PM	4.699999809	41.34500122	40.45999908	-2.159999847	-2.340000153	-4.13999939	-5.759998322	56.47999954	30.55999947	0	0	0	0	0	0	0	0	0	0	0	0.400000006	74	2	7	97.22000122
Penticton Airport	49.47000122	-119.6050034	2010	3/4/10	63	20	63.83333206	8:00:24 PM	3.400000095	41.34500122	38.11999893	-2.340000153	-1.799999237	-3.419998169	-5.939998627	56.47999954	30.55999947	0	0	0	0	0	0	0	0	0	0	0	-0.899999976	73		0	97.30000305
Penticton Airport	49.47000122	-119.6050034	2010	3/4/10	63	21	63.875	9:00:24 PM	3.400000095	41.34500122	38.11999893	0	-3.419998169	-5.939998627	-7.919998169	56.47999954	30.55999947	0	0	0	0	0	0	0	0	0	0	0	-1.100000024	72	35	7	97.37000275
Penticton Airport	49.47000122	-119.6050034	2010	3/4/10	63	22	63.91666794	10:00:24 PM	2.400000095	41.34500122	36.31999969	-1.799999237	-4.13999939	-6.119998932	-4.319999695	56.47999954	30.55999947	0	0	0	0	0	0	0	0	0	0	0	-1.5	75	36	6	97.41000366
Penticton Airport	49.47000122	-119.6050034	2010	3/4/10	63	23	63.95833206	11:00:24 PM	1.5	41.34500122	34.70000076	-1.619998932	-4.5	-2.700000763	-0.900001526	56.47999954	30.55999947	0	0	0	0	0	0	0	0	0	0	0	-2.099999905	77	1	4	97.44999695
Penticton Airport	49.47000122	-119.6050034	2010	3/5/10	64	0	64	12:00:24 AM	0.100000001	39.52249908	32.18000031	-2.520000458	-0.180000305	1.619998932	2.700000763	50.90000153	30.20000076	0	0	0	0	0	0	0	0	0	0	0	-2.5	83	4	4	97.47000122
Penticton Airport	49.47000122	-119.6050034	2010	3/5/10	64	1	64.04166412	1:00:24 AM	-1	39.52249908	30.20000076	-1.979999542	3.599998474	4.680000305	4.13999939	50.90000153	30.20000076	0	0	0	0	0	0	0	0	0	0	0	-3.200000048	85	35	9	97.51999664
Penticton Airport	49.47000122	-119.6050034	2010	3/5/10	64	2	64.08333588	2:00:24 AM	0	39.52249908	32	1.799999237	2.880001068	2.340000153	2.700000763	50.90000153	30.20000076	0	0	0	0	0	0	0	0	0	0	0	-2.799999952	81		0	97.56999969
Penticton Airport	49.47000122	-119.6050034	2010	3/5/10	64	3	64.125	3:00:24 AM	1	39.52249908	33.79999924	1.799999237	0.540000916	0.900001526	0.180000305	50.90000153	30.20000076	0	0	0	0	0	0	0	0	0	0	0	-2.200000048	79	1	11	97.58999634
Penticton Airport	49.47000122	-119.6050034	2010	3/5/10	64	4	64.16666412	4:00:24 AM	1.600000024	39.52249908	34.88000107	1.080001831	-0.180000305	-0.900001526	0.719997406	50.90000153	30.20000076	0	0	0	0	0	0	0	0	0	0	0	-1.899999976	78	8	6	97.66000366
Penticton Airport	49.47000122	-119.6050034	2010	3/5/10	64	5	64.20833588	5:00:24 AM	1.299999952	39.52249908	34.34000015	-0.540000916	-0.36000061	1.259998322	6.659999847	50.90000153	30.20000076	0	0	0	0	0	0	0	0	0	0	0	-1.899999976	79		0	97.75
Penticton Airport	49.47000122	-119.6050034	2010	3/5/10	64	6	64.25	6:00:24 AM	1.5	39.52249908	34.70000076	0.36000061	0.899997711	6.299999237	8.459999084	50.90000153	30.20000076	0	0	0	0	0	0	0	0	0	0	0	-1.200000048	82		0	97.80000305
Penticton Airport	49.47000122	-119.6050034	2010	3/5/10	64	7	64.29166412	7:00:24 AM	1.100000024	39.52249908	33.97999954	-0.720001221	7.020000458	9.180000305	12.42000198	50.90000153	30.20000076	0	0	0	0	0	0	0	0	0	0	0	-1.299999952	84		0	97.87000275
Penticton Airport	49.47000122	-119.6050034	2010	3/5/10	64	8	64.33333588	8:00:24 AM	2	39.52249908	35.59999847	1.619998932	7.560001373	10.80000305	12.60000229	50.90000153	30.20000076	0	0	0	0	0	0	0	0	0	0	0	-0.300000012	85		0	97.94000244
Penticton Airport	49.47000122	-119.6050034	2010	3/5/10	64	9	64.375	9:00:24 AM	5	39.52249908	41	5.400001526	5.400001526	7.200000763	8.63999939	50.90000153	30.20000076	0	0	0	0	0	0	0	0	0	0	0	-0.600000024	67	6	4	97.97000122
Penticton Airport	49.47000122	-119.6050034	2010	3/5/10	64	10	64.41666412	10:00:24 AM	6.199999809	39.52249908	43.15999985	2.159999847	5.040000916	6.479999542	7.200000763	50.90000153	30.20000076	0	0	0	0	0	0	0	0	0	0	0	0	64	19	6	98
Penticton Airport	49.47000122	-119.6050034	2010	3/5/10	64	11	64.45833588	11:00:24 AM	8	39.52249908	46.40000153	3.240001678	3.239997864	3.959999084	4.5	50.90000153	30.20000076	0	0	0	0	0	0	0	0	0	0	0	0	57	2	6	98.01000214
Penticton Airport	49.47000122	-119.6050034	2010	3/5/10	64	12	64.5	12:00:24 PM	9	39.52249908	48.20000076	1.799999237	2.159999847	2.700000763	2.700000763	50.90000153	30.20000076	0	0	0	0	0	0	0	0	0	0	0	-1.200000048	49	36	4	98.01000214
Penticton Airport	49.47000122	-119.6050034	2010	3/5/10	64	13	64.54166412	1:00:24 PM	9.800000191	39.52249908	49.63999939	1.439998627	1.260002136	1.260002136	-1.079998016	50.90000153	30.20000076	0	0	0	0	0	0	0	0	0	0	0	-1.100000024	47	36	13	97.94999695
Penticton Airport	49.47000122	-119.6050034	2010	3/5/10	64	14	64.58333588	2:00:24 PM	10.19999981	39.52249908	50.36000061	0.720001221	0.540000916	-1.799999237	-7.560001373	50.90000153	30.20000076	0	0	0	0	0	0	0	0	0	0	0	-0.899999976	46	34	11	97.87999725
Penticton Airport	49.47000122	-119.6050034	2010	3/5/10	64	15	64.625	3:00:24 PM	10.5	39.52249908	50.90000153	0.540000916	-2.340000153	-8.100002289	-12.9600029	50.90000153	30.20000076	0	0	0	0	0	0	0	0	0	0	0	-0.899999976	45	35	11	97.87000275
Penticton Airport	49.47000122	-119.6050034	2010	3/5/10	64	16	64.66666412	4:00:24 PM	10.5	39.52249908	50.90000153	0	-8.100002289	-12.9600029	-14.76000214	50.90000153	30.20000076	0	0	0	0	0	0	0	0	0	0	0	-1.200000048	44	34	15	97.83999634
Penticton Airport	49.47000122	-119.6050034	2010	3/5/10	64	17	64.70833588	5:00:24 PM	9.199999809	39.52249908	48.56000137	-2.340000153	-10.62000275	-12.42000198	-12.9600029	50.90000153	30.20000076	0	0	0	0	0	0	0	0	0	0	0	-0.899999976	49	34	9	97.87000275
Penticton Airport	49.47000122	-119.6050034	2010	3/5/10	64	18	64.75	6:00:24 PM	6	39.52249908	42.79999924	-5.760002136	-6.659999847	-7.200000763	-10.07999802	50.90000153	30.20000076	0	0	0	0	0	0	0	0	0	0	0	-0.100000001	65	36	7	97.91999817
Penticton Airport	49.47000122	-119.6050034	2010	3/5/10	64	19	64.79166412	7:00:24 PM	3.299999952	39.52249908	37.93999863	-4.86000061	-2.340000153	-5.219997406	-5.399997711	50.90000153	30.20000076	0	0	0	0	0	0	0	0	0	0	0	-1	73	34	6	97.98000336
Penticton Airport	49.47000122	-119.6050034	2010	3/5/10	64	20	64.83333588	8:00:24 PM	2.299999952	39.52249908	36.13999939	-1.799999237	-3.419998169	-3.599998474	-6.479999542	50.90000153	30.20000076	0	0	0	0	0	0	0	0	0	0	0	-1.600000024	75		0	98.05000305
Penticton Airport	49.47000122	-119.6050034	2010	3/5/10	64	21	64.875	9:00:24 PM	2	39.52249908	35.59999847	-0.540000916	-3.059997559	-5.939998627	-6.839998245	50.90000153	30.20000076	0	0	0	0	0	0	0	0	0	0	0	-1.399999976	78		0	98.08999634
Penticton Airport	49.47000122	-119.6050034	2010	3/5/10	64	22	64.91666412	10:00:24 PM	0.400000006	39.52249908	32.72000122	-2.879997253	-3.060001373	-3.960000992	-4.500001907	50.90000153	30.20000076	0	0	0	0	0	0	0	0	0	0	0	-2.299999952	82		0	98.11000061
Penticton Airport	49.47000122	-119.6050034	2010	3/5/10	64	23	64.95833588	11:00:24 PM	0.300000012	39.52249908	32.54000092	-0.180000305	-3.780000687	-4.320001602	-4.140001297	50.90000153	30.20000076	0	0	0	0	0	0	0	0	0	0	0	-2.200000048	83		0	98.16000366
Penticton Airport	49.47000122	-119.6050034	2010	3/6/10	65	0	65	12:00:24 AM	-1.299999952	36.61249924	29.65999985	-2.880001068	-1.440000534	-1.260000229	-1.620000839	50.36000061	25.70000076	0	0	0	0	0	0	0	0	0	0	0	-3.099999905	88	36	4	98.19000244
Penticton Airport	49.47000122	-119.6050034	2010	3/6/10	65	1	65.04166412	1:00:24 AM	-1.799999952	36.61249924	28.76000023	-0.899999619	-0.36000061	-0.720001221	-1.440000534	50.36000061	25.70000076	0	0	0	0	0	0	0	0	0	0	0	-3.400000095	89		0	98.23000336
Penticton Airport	49.47000122	-119.6050034	2010	3/6/10	65	2	65.08333588	2:00:24 AM	-2.099999905	36.61249924	28.21999931	-0.540000916	-0.180000305	-0.899999619	-2.51999855	50.36000061	25.70000076	0	0	0	0	0	0	0	0	0	0	0	-3.900000095	87		0	98.26000214
Penticton Airport	49.47000122	-119.6050034	2010	3/6/10	65	3	65.125	3:00:24 AM	-2	36.61249924	28.39999962	0.180000305	-1.079999924	-2.699998856	-1.799999237	50.36000061	25.70000076	0	0	0	0	0	0	0	0	0	0	0	-3.599999905	89		0	98.23999786
Penticton Airport	49.47000122	-119.6050034	2010	3/6/10	65	4	65.16666412	4:00:24 AM	-2.200000048	36.61249924	28.03999901	-0.36000061	-2.339998245	-1.439998627	3.960000992	50.36000061	25.70000076	0	0	0	0	0	0	0	0	0	0	0	-3.599999905	90		0	98.23000336
Penticton Airport	49.47000122	-119.6050034	2010	3/6/10	65	5	65.20833588	5:00:24 AM	-2.599999905	36.61249924	27.31999969	-0.719999313	-0.719999313	4.680000305	9.720001221	50.36000061	25.70000076	0	0	0	0	0	0	0	0	0	0	0	-4.300000191	88		0	98.22000122
Penticton Airport	49.47000122	-119.6050034	2010	3/6/10	65	6	65.25	6:00:24 AM	-3.5	36.61249924	25.70000076	-1.619998932	6.299999237	11.34000015	14.57999802	50.36000061	25.70000076	0	0	0	0	0	0	0	0	0	0	0	-5.099999905	89		0	98.19000244
Penticton Airport	49.47000122	-119.6050034	2010	3/6/10	65	7	65.29166412	7:00:24 AM	-3	36.61249924	26.60000038	0.899999619	10.44000053	13.6799984	16.01999855	50.36000061	25.70000076	0	0	0	0	0	0	0	0	0	0	0	-4.199999809	91		0	98.20999908
Penticton Airport	49.47000122	-119.6050034	2010	3/6/10	65	8	65.33333588	8:00:24 AM	0	36.61249924	32	5.399999619	8.279998779	10.61999893	13.13999939	50.36000061	25.70000076	0	0	0	0	0	0	0	0	0	0	0	-1.700000048	88		0	98.19999695
Penticton Airport	49.47000122	-119.6050034	2010	3/6/10	65	9	65.375	9:00:24 AM	2.799999952	36.61249924	37.04000092	5.040000916	5.579998016	8.099998474	13.13999939	50.36000061	25.70000076	0	0	0	0	0	0	0	0	0	0	0	-1	76	35	6	98.18000031
Penticton Airport	49.47000122	-119.6050034	2010	3/6/10	65	10	65.41666412	10:00:24 AM	4.599999905	36.61249924	40.27999878	3.239997864	4.86000061	9.900001526	9.36000061	50.36000061	25.70000076	0	0	0	0	0	0	0	0	0	0	0	-1	67	34	6	98.12000275
Penticton Airport	49.47000122	-119.6050034	2010	3/6/10	65	11	65.45833588	11:00:24 AM	5.900000095	36.61249924	42.61999893	2.340000153	7.560001373	7.020000458	7.740001678	50.36000061	25.70000076	0	0	0	0	0	0	0	0	0	0	0	-1.399999976	59	36	7	98.02999878
Penticton Airport	49.47000122	-119.6050034	2010	3/6/10	65	12	65.5	12:00:24 PM	7.300000191	36.61249924	45.13999939	2.520000458	4.5	5.220001221	4.319999695	50.36000061	25.70000076	0	0	0	0	0	0	0	0	0	0	0	-0.699999988	57		0	97.91999817
Penticton Airport	49.47000122	-119.6050034	2010	3/6/10	65	13	65.54166412	1:00:24 PM	10.10000038	36.61249924	50.18000031	5.040000916	0.180000305	-0.720001221	-3.599998474	50.36000061	25.70000076	0	0	0	0	0	0	0	0	0	0	0	-0.400000006	48	36	11	97.59999847
Penticton Airport	49.47000122	-119.6050034	2010	3/6/10	65	14	65.58333588	2:00:24 PM	9.800000191	36.61249924	49.63999939	-0.540000916	-0.180000305	-3.059997559	-7.919998169	50.36000061	25.70000076	0	0	0	0	0	0	0	0	0	0	0	0	50	36	13	97.58999634
