station	latitude	longitude	year	date	time	temp	dwpt	rh	wdir	wspd	stnpresskpa
Penticton Airport	49.47000122	-119.6050034	2010	7/19/10	12:00:24 PM	81.13999939	5.5	25	3	19	97.62000275
Penticton Airport	49.47000122	-119.6050034	2010	7/19/10	1:00:24 PM	82.94000244	5.300000191	23	36	22	97.58999634
Penticton Airport	49.47000122	-119.6050034	2010	7/19/10	2:00:24 PM	84.91999817	5.099999905	21	2	20	97.54000092
Penticton Airport	49.47000122	-119.6050034	2010	7/19/10	3:00:24 PM	84.37999725	5.199999809	22	1	20	97.48000336
Penticton Airport	49.47000122	-119.6050034	2010	7/19/10	4:00:24 PM	85.27999878	5.300000191	21	36	20	97.44000244
Penticton Airport	49.47000122	-119.6050034	2010	7/19/10	5:00:24 PM	85.27999878	5.099999905	21	36	19	97.38999939
Penticton Airport	49.47000122	-119.6050034	2010	7/19/10	6:00:24 PM	84.01999664	5.900000095	23	36	15	97.37000275
Penticton Airport	49.47000122	-119.6050034	2010	7/19/10	7:00:24 PM	79.33999634	10	36	34	9	97.37999725
Penticton Airport	49.47000122	-119.6050034	2010	7/19/10	8:00:24 PM	75.37999725	7.900000095	35	2	9	97.41000366
Penticton Airport	49.47000122	-119.6050034	2010	7/19/10	9:00:24 PM	70.69999695	4.900000095	34	1	11	97.48000336
Penticton Airport	49.47000122	-119.6050034	2010	7/19/10	10:00:24 PM	72.31999969	4.800000191	32	34	13	97.5
Penticton Airport	49.47000122	-119.6050034	2010	7/19/10	11:00:24 PM	68.72000122	5.199999809	37	35	7	97.55000305
Penticton Airport	49.47000122	-119.6050034	2010	7/20/10	12:00:24 AM	67.09999847	4.599999905	37	1	6	97.58000183
Penticton Airport	49.47000122	-119.6050034	2010	7/20/10	1:00:24 AM	64.76000214	5.5	43	36	6	97.58000183
Penticton Airport	49.47000122	-119.6050034	2010	7/20/10	2:00:24 AM	59.54000092	5.300000191	51	35	7	97.58000183
Penticton Airport	49.47000122	-119.6050034	2010	7/20/10	3:00:24 AM	58.81999969	4.599999905	50	2	9	97.58999634
Penticton Airport	49.47000122	-119.6050034	2010	7/20/10	4:00:24 AM	63.13999939	7	51	36	11	97.59999847
Penticton Airport	49.47000122	-119.6050034	2010	7/20/10	5:00:24 AM	58.09999847	7	61	35	9	97.62999725
Penticton Airport	49.47000122	-119.6050034	2010	7/20/10	6:00:24 AM	63.13999939	8.699999809	57	33	7	97.66999817
Penticton Airport	49.47000122	-119.6050034	2010	7/20/10	7:00:24 AM	66.55999756	9.300000191	53	1	7	97.66999817
Penticton Airport	49.47000122	-119.6050034	2010	7/20/10	8:00:24 AM	67.27999878	9.199999809	51	36	7	97.66999817
Penticton Airport	49.47000122	-119.6050034	2010	7/20/10	9:00:24 AM	69.62000275	8.5	45	36	9	97.62999725
Penticton Airport	49.47000122	-119.6050034	2010	7/20/10	10:00:24 AM	69.98000336	8.899999619	46	2	4	97.61000061
Penticton Airport	49.47000122	-119.6050034	2010	7/20/10	11:00:24 AM	73.76000214	9.199999809	41	2	6	97.58000183
Penticton Airport	49.47000122	-119.6050034	2010	7/20/10	12:00:24 PM	77	8.899999619	36	6	4	97.48000336
Penticton Airport	49.47000122	-119.6050034	2010	7/20/10	1:00:24 PM	78.80000305	10.10000038	37	19	11	97.43000031
Penticton Airport	49.47000122	-119.6050034	2010	7/20/10	2:00:24 PM	79.69999695	8	31	2	15	97.41999817
Penticton Airport	49.47000122	-119.6050034	2010	7/20/10	3:00:24 PM	81.86000061	7.699999809	28	6	6	97.37999725
Penticton Airport	49.47000122	-119.6050034	2010	7/20/10	4:00:24 PM	82.76000214	7.300000191	27	2	6	97.31999969
Penticton Airport	49.47000122	-119.6050034	2010	7/20/10	5:00:24 PM	84.01999664	6.900000095	25	19	7	97.25
Penticton Airport	49.47000122	-119.6050034	2010	7/20/10	6:00:24 PM	83.12000275	6.199999809	24	19	6	97.23999786
Penticton Airport	49.47000122	-119.6050034	2010	7/20/10	7:00:24 PM	76.63999939	8.199999809	35	35	6	97.25
Penticton Airport	49.47000122	-119.6050034	2010	7/20/10	8:00:24 PM	75.37999725	6.699999809	33	34	7	97.26999664
Penticton Airport	49.47000122	-119.6050034	2010	7/20/10	9:00:24 PM	73.94000244	6.5	34	34	11	97.30000305
Penticton Airport	49.47000122	-119.6050034	2010	7/20/10	10:00:24 PM	70.51999664	6.800000191	39	35	9	97.31999969
Penticton Airport	49.47000122	-119.6050034	2010	7/20/10	11:00:24 PM	66.19999695	5.900000095	42	36	9	97.33999634
Penticton Airport	49.47000122	-119.6050034	2010	7/21/10	12:00:24 AM	64.76000214	5.5	43	36	11	97.36000061
Penticton Airport	49.47000122	-119.6050034	2010	7/21/10	1:00:24 AM	62.59999847	5.599999905	47	2	15	97.36000061
Penticton Airport	49.47000122	-119.6050034	2010	7/21/10	2:00:24 AM	59.18000031	5.800000191	54		0	97.36000061
Penticton Airport	49.47000122	-119.6050034	2010	7/21/10	3:00:24 AM	55.58000183	5.699999809	61	34	4	97.37000275
Penticton Airport	49.47000122	-119.6050034	2010	7/21/10	4:00:24 AM	54.13999939	5.900000095	65	1	7	97.40000153
Penticton Airport	49.47000122	-119.6050034	2010	7/21/10	5:00:24 AM	55.04000092	6.5	65	35	6	97.41999817
Penticton Airport	49.47000122	-119.6050034	2010	7/21/10	6:00:24 AM	62.77999878	7.099999905	52	36	7	97.44000244
Penticton Airport	49.47000122	-119.6050034	2010	7/21/10	7:00:24 AM	67.09999847	9.600000381	53	35	9	97.45999908
Penticton Airport	49.47000122	-119.6050034	2010	7/21/10	8:00:24 AM	69.62000275	9.300000191	47	36	9	97.41999817
Penticton Airport	49.47000122	-119.6050034	2010	7/21/10	9:00:24 AM	72.31999969	9.899999619	45	36	13	97.34999847
Penticton Airport	49.47000122	-119.6050034	2010	7/21/10	10:00:24 AM	73.76000214	9.199999809	41	36	13	97.29000092
Penticton Airport	49.47000122	-119.6050034	2010	7/21/10	11:00:24 AM	77.90000153	9.399999619	36	2	11	97.19999695
Penticton Airport	49.47000122	-119.6050034	2010	7/21/10	12:00:24 PM	82.58000183	9	30	36	15	97.12000275
Penticton Airport	49.47000122	-119.6050034	2010	7/21/10	1:00:24 PM	82.22000122	9.800000191	32	36	9	97.05999756
Penticton Airport	49.47000122	-119.6050034	2010	7/21/10	2:00:24 PM	88.69999695	9.699999809	26	10	6	96.98999786
Penticton Airport	49.47000122	-119.6050034	2010	7/21/10	3:00:24 PM	88.69999695	8.100000381	23	19	9	96.91000366
Penticton Airport	49.47000122	-119.6050034	2010	7/21/10	4:00:24 PM	89.59999847	6.699999809	21	18	7	96.83999634
Penticton Airport	49.47000122	-119.6050034	2010	7/21/10	5:00:24 PM	86.36000061	7.599999905	24	31	9	96.83000183
Penticton Airport	49.47000122	-119.6050034	2010	7/21/10	6:00:24 PM	87.80000305	7.599999905	23	7	9	96.77999878
Penticton Airport	49.47000122	-119.6050034	2010	7/21/10	7:00:24 PM	85.27999878	6.699999809	24	3	6	96.80000305
Penticton Airport	49.47000122	-119.6050034	2010	7/21/10	8:00:24 PM	77.18000031	7	31	5	4	96.80999756
Penticton Airport	49.47000122	-119.6050034	2010	7/21/10	9:00:24 PM	74.12000275	6.599999905	34		0	96.83000183
Penticton Airport	49.47000122	-119.6050034	2010	7/21/10	10:00:24 PM	71.23999786	6.5	37		0	96.80999756
Penticton Airport	49.47000122	-119.6050034	2010	7/21/10	11:00:24 PM	70.87999725	7.599999905	40		0	96.80000305
Penticton Airport	49.47000122	-119.6050034	2010	7/22/10	12:00:24 AM	68.72000122	7	42	3	4	96.79000092
Penticton Airport	49.47000122	-119.6050034	2010	7/22/10	1:00:24 AM	71.59999847	6.800000191	37	20	13	96.76999664
Penticton Airport	49.47000122	-119.6050034	2010	7/22/10	2:00:24 AM	69.08000183	8.800000191	47	16	4	96.72000122
Penticton Airport	49.47000122	-119.6050034	2010	7/22/10	3:00:24 AM	71.05999756	8.699999809	43	20	4	96.69000244
Penticton Airport	49.47000122	-119.6050034	2010	7/22/10	4:00:24 AM	69.26000214	10	50	16	6	96.68000031
Penticton Airport	49.47000122	-119.6050034	2010	7/22/10	5:00:24 AM	67.09999847	8.699999809	50	28	4	96.66999817
Penticton Airport	49.47000122	-119.6050034	2010	7/22/10	6:00:24 AM	75.37999725	6	31	23	28	96.63999939
Penticton Airport	49.47000122	-119.6050034	2010	7/22/10	7:00:24 AM	73.40000153	7.900000095	38	26	19	96.66000366
Penticton Airport	49.47000122	-119.6050034	2010	7/22/10	8:00:24 AM	75.37999725	7.5	35	27	15	96.62000275
Penticton Airport	49.47000122	-119.6050034	2010	7/22/10	9:00:24 AM	76.45999908	8.199999809	35	36	6	96.62000275
Penticton Airport	49.47000122	-119.6050034	2010	7/22/10	10:00:24 AM	75.01999664	10.19999981	42	2	17	96.62999725
Penticton Airport	49.47000122	-119.6050034	2010	7/22/10	11:00:24 AM	75.91999817	9.100000381	38	25	22	96.66999817
Penticton Airport	49.47000122	-119.6050034	2010	7/22/10	12:00:24 PM	77	9.399999619	37	6	6	96.69999695
Penticton Airport	49.47000122	-119.6050034	2010	7/22/10	1:00:24 PM	76.45999908	9.399999619	38	25	13	96.75
Penticton Airport	49.47000122	-119.6050034	2010	7/22/10	2:00:24 PM	77.72000122	8.5	34	32	32	96.80000305
Penticton Airport	49.47000122	-119.6050034	2010	7/22/10	3:00:24 PM	69.26000214	10.5	52	35	30	97.01000214
Penticton Airport	49.47000122	-119.6050034	2010	7/22/10	4:00:24 PM	70.69999695	10.60000038	50	3	22	97.05000305
Penticton Airport	49.47000122	-119.6050034	2010	7/22/10	5:00:24 PM	71.41999817	9.899999619	46	1	11	97.12000275
Penticton Airport	49.47000122	-119.6050034	2010	7/22/10	6:00:24 PM	69.80000305	11.30000019	54	7	9	97.15000153
Penticton Airport	49.47000122	-119.6050034	2010	7/22/10	7:00:24 PM	69.26000214	10.60000038	52	1	4	97.16000366
Penticton Airport	49.47000122	-119.6050034	2010	7/22/10	8:00:24 PM	68.90000153	8.399999619	46	34	13	97.23000336
Penticton Airport	49.47000122	-119.6050034	2010	7/22/10	9:00:24 PM	66.91999817	8.199999809	48	34	7	97.29000092
Penticton Airport	49.47000122	-119.6050034	2010	7/22/10	10:00:24 PM	62.9600029	8.100000381	55	4	7	97.34999847
Penticton Airport	49.47000122	-119.6050034	2010	7/22/10	11:00:24 PM	63.13999939	8.399999619	56	35	6	97.43000031
Penticton Airport	49.47000122	-119.6050034	2010	7/23/10	12:00:24 AM	58.63999939	8.5	66	4	6	97.48999786
Penticton Airport	49.47000122	-119.6050034	2010	7/23/10	1:00:24 AM	57.02000046	7.800000191	67		0	97.54000092
Penticton Airport	49.47000122	-119.6050034	2010	7/23/10	2:00:24 AM	53.77999878	7.199999809	72		0	97.58000183
Penticton Airport	49.47000122	-119.6050034	2010	7/23/10	3:00:24 AM	56.29999924	7.900000095	69	33	7	97.62999725
Penticton Airport	49.47000122	-119.6050034	2010	7/23/10	4:00:24 AM	54.13999939	7.599999905	73	34	11	97.70999908
Penticton Airport	49.47000122	-119.6050034	2010	7/23/10	5:00:24 AM	56.47999954	7.5	67	32	6	97.79000092
Penticton Airport	49.47000122	-119.6050034	2010	7/23/10	6:00:24 AM	64.04000092	8.399999619	54	33	9	97.86000061
Penticton Airport	49.47000122	-119.6050034	2010	7/23/10	7:00:24 AM	65.30000305	10.60000038	60	17	9	97.91999817
Penticton Airport	49.47000122	-119.6050034	2010	7/23/10	8:00:24 AM	68.36000061	10	52		0	97.91999817
Penticton Airport	49.47000122	-119.6050034	2010	7/23/10	9:00:24 AM	71.95999908	9.800000191	45	36	7	97.91999817
Penticton Airport	49.47000122	-119.6050034	2010	7/23/10	10:00:24 AM	75.01999664	9.600000381	40	36	11	97.90000153
Penticton Airport	49.47000122	-119.6050034	2010	7/23/10	11:00:24 AM	78.08000183	9.600000381	36	4	13	97.87000275
Penticton Airport	49.47000122	-119.6050034	2010	7/23/10	12:00:24 PM	79.69999695	8.5	32	1	15	97.81999969
Penticton Airport	49.47000122	-119.6050034	2010	7/23/10	1:00:24 PM	81.13999939	8.600000381	31	1	13	97.79000092
Penticton Airport	49.47000122	-119.6050034	2010	7/23/10	2:00:24 PM	82.58000183	8	28	1	11	97.75
Penticton Airport	49.47000122	-119.6050034	2010	7/23/10	3:00:24 PM	84.37999725	8.399999619	27	36	11	97.69999695
Penticton Airport	49.47000122	-119.6050034	2010	7/23/10	4:00:24 PM	85.09999847	8.300000191	27	2	4	97.65000153
Penticton Airport	49.47000122	-119.6050034	2010	7/23/10	5:00:24 PM	83.83999634	9.100000381	29	36	11	97.59999847
Penticton Airport	49.47000122	-119.6050034	2010	7/23/10	6:00:24 PM	81.5	10	33	33	13	97.58000183
Penticton Airport	49.47000122	-119.6050034	2010	7/23/10	7:00:24 PM	78.98000336	11.10000038	39	36	7	97.55999756
Penticton Airport	49.47000122	-119.6050034	2010	7/23/10	8:00:24 PM	72.86000061	8.800000191	41		0	97.58999634
Penticton Airport	49.47000122	-119.6050034	2010	7/23/10	9:00:24 PM	72.13999939	9.5	44	35	9	97.62999725
Penticton Airport	49.47000122	-119.6050034	2010	7/23/10	10:00:24 PM	70.33999634	8.199999809	43	1	11	97.62999725
Penticton Airport	49.47000122	-119.6050034	2010	7/23/10	11:00:24 PM	66.91999817	7.5	46	35	11	97.66000366
Penticton Airport	49.47000122	-119.6050034	2010	7/24/10	12:00:24 AM	61.52000046	7.800000191	57		0	97.68000031
Penticton Airport	49.47000122	-119.6050034	2010	7/24/10	1:00:24 AM	58.63999939	7.800000191	63		0	97.69000244
Penticton Airport	49.47000122	-119.6050034	2010	7/24/10	2:00:24 AM	57.91999817	7.199999809	62		0	97.68000031
Penticton Airport	49.47000122	-119.6050034	2010	7/24/10	3:00:24 AM	57.02000046	7.099999905	64		0	97.69999695
Penticton Airport	49.47000122	-119.6050034	2010	7/24/10	4:00:24 AM	55.04000092	7.199999809	69		0	97.70999908
Penticton Airport	49.47000122	-119.6050034	2010	7/24/10	5:00:24 AM	56.29999924	7.199999809	66		0	97.76000214
Penticton Airport	49.47000122	-119.6050034	2010	7/24/10	6:00:24 AM	60.25999832	8.199999809	61		0	97.76000214
Penticton Airport	49.47000122	-119.6050034	2010	7/24/10	7:00:24 AM	66.73999786	11.5	61		0	97.75
Penticton Airport	49.47000122	-119.6050034	2010	7/24/10	8:00:24 AM	69.26000214	10.10000038	51	18	4	97.69999695
Penticton Airport	49.47000122	-119.6050034	2010	7/24/10	9:00:24 AM	73.94000244	9.199999809	41	20	6	97.61000061
Penticton Airport	49.47000122	-119.6050034	2010	7/24/10	10:00:24 AM	78.08000183	12.39999962	44	16	9	97.5
Penticton Airport	49.47000122	-119.6050034	2010	7/24/10	11:00:24 AM	85.45999908	11.5	33	17	19	97.41000366
Penticton Airport	49.47000122	-119.6050034	2010	7/24/10	12:00:24 PM	88.16000366	11	29	18	20	97.30999756
Penticton Airport	49.47000122	-119.6050034	2010	7/24/10	1:00:24 PM	89.41999817	10.60000038	27	18	19	97.23000336
Penticton Airport	49.47000122	-119.6050034	2010	7/24/10	2:00:24 PM	90.86000061	11.5	27	17	19	97.16999817
Penticton Airport	49.47000122	-119.6050034	2010	7/24/10	3:00:24 PM	91.40000153	10.60000038	25	18	20	97.09999847
Penticton Airport	49.47000122	-119.6050034	2010	7/24/10	4:00:24 PM	94.09999847	8.399999619	20	19	17	97.05999756
Penticton Airport	49.47000122	-119.6050034	2010	7/24/10	5:00:24 PM	93.55999756	9.399999619	22	20	6	97.01000214
Penticton Airport	49.47000122	-119.6050034	2010	7/24/10	6:00:24 PM	89.95999908	10	26	1	15	97.01999664
Penticton Airport	49.47000122	-119.6050034	2010	7/24/10	7:00:24 PM	87.44000244	4	18	2	19	97.04000092
Penticton Airport	49.47000122	-119.6050034	2010	7/24/10	8:00:24 PM	85.27999878	5.400000095	22	35	13	97.09999847
Penticton Airport	49.47000122	-119.6050034	2010	7/24/10	9:00:24 PM	80.77999878	1.899999976	20	2	17	97.15000153
Penticton Airport	49.47000122	-119.6050034	2010	7/24/10	10:00:24 PM	75.37999725	4.800000191	29	1	6	97.19000244
Penticton Airport	49.47000122	-119.6050034	2010	7/24/10	11:00:24 PM	70.51999664	4.800000191	34	2	4	97.23999786
Penticton Airport	49.47000122	-119.6050034	2010	7/25/10	12:00:24 AM	66.19999695	3.799999952	36	34	7	97.25
Penticton Airport	49.47000122	-119.6050034	2010	7/25/10	1:00:24 AM	66.37999725	2.5	33	33	6	97.26000214
Penticton Airport	49.47000122	-119.6050034	2010	7/25/10	2:00:24 AM	63.86000061	4.400000095	41	34	13	97.26999664
Penticton Airport	49.47000122	-119.6050034	2010	7/25/10	3:00:24 AM	63.5	4.699999809	43	36	11	97.27999878
Penticton Airport	49.47000122	-119.6050034	2010	7/25/10	4:00:24 AM	60.43999863	5.099999905	49	36	11	97.31999969
Penticton Airport	49.47000122	-119.6050034	2010	7/25/10	5:00:24 AM	58.81999969	5.699999809	54	36	11	97.33999634
Penticton Airport	49.47000122	-119.6050034	2010	7/25/10	6:00:24 AM	66.37999725	7.199999809	46	2	9	97.37000275
Penticton Airport	49.47000122	-119.6050034	2010	7/25/10	7:00:24 AM	69.98000336	9.199999809	46	35	11	97.36000061
Penticton Airport	49.47000122	-119.6050034	2010	7/25/10	8:00:24 AM	72.68000031	8.699999809	41	35	13	97.33000183
Penticton Airport	49.47000122	-119.6050034	2010	7/25/10	9:00:24 AM	74.30000305	7.099999905	35	35	11	97.27999878
Penticton Airport	49.47000122	-119.6050034	2010	7/25/10	10:00:24 AM	78.26000214	6.699999809	30	1	11	97.23999786
Penticton Airport	49.47000122	-119.6050034	2010	7/25/10	11:00:24 AM	79.51999664	7.099999905	29	32	13	97.18000031
Penticton Airport	49.47000122	-119.6050034	2010	7/25/10	12:00:24 PM	83.30000305	8.100000381	28	36	11	97.05999756
Penticton Airport	49.47000122	-119.6050034	2010	7/25/10	1:00:24 PM	85.45999908	8.5	27	36	13	96.98999786
Penticton Airport	49.47000122	-119.6050034	2010	7/25/10	2:00:24 PM	88.16000366	9.300000191	26	35	11	96.91000366
Penticton Airport	49.47000122	-119.6050034	2010	7/25/10	3:00:24 PM	89.59999847	9.199999809	24	34	9	96.83000183
Penticton Airport	49.47000122	-119.6050034	2010	7/25/10	4:00:24 PM	89.59999847	8.5	23	36	13	96.76000214
Penticton Airport	49.47000122	-119.6050034	2010	7/25/10	5:00:24 PM	89.95999908	8.300000191	23	36	9	96.69000244
Penticton Airport	49.47000122	-119.6050034	2010	7/25/10	6:00:24 PM	87.98000336	9.699999809	27	35	11	96.66000366
Penticton Airport	49.47000122	-119.6050034	2010	7/25/10	7:00:24 PM	84.91999817	8.800000191	28	33	7	96.66000366
Penticton Airport	49.47000122	-119.6050034	2010	7/25/10	8:00:24 PM	75.55999756	8	36	32	4	96.69000244
Penticton Airport	49.47000122	-119.6050034	2010	7/25/10	9:00:24 PM	75.55999756	7.699999809	35	34	9	96.76000214
Penticton Airport	49.47000122	-119.6050034	2010	7/25/10	10:00:24 PM	72.68000031	7	37	34	9	96.80999756
Penticton Airport	49.47000122	-119.6050034	2010	7/25/10	11:00:24 PM	70.69999695	6.599999905	38	35	11	96.83999634
Penticton Airport	49.47000122	-119.6050034	2010	7/26/10	12:00:24 AM	68.54000092	6.599999905	41	2	4	96.83999634
Penticton Airport	49.47000122	-119.6050034	2010	7/26/10	1:00:24 AM	67.09999847	6.599999905	43	36	11	96.87000275
Penticton Airport	49.47000122	-119.6050034	2010	7/26/10	2:00:24 AM	65.83999634	5.199999809	41	36	17	96.90000153
Penticton Airport	49.47000122	-119.6050034	2010	7/26/10	3:00:24 AM	63.5	5.400000095	45	35	11	96.94000244
Penticton Airport	49.47000122	-119.6050034	2010	7/26/10	4:00:24 AM	60.61999893	5.199999809	49	35	15	96.95999908
Penticton Airport	49.47000122	-119.6050034	2010	7/26/10	5:00:24 AM	60.61999893	5.699999809	51	2	11	97.01000214
Penticton Airport	49.47000122	-119.6050034	2010	7/26/10	6:00:24 AM	69.26000214	9	47	36	7	97.05000305
Penticton Airport	49.47000122	-119.6050034	2010	7/26/10	7:00:24 AM	72.68000031	9.399999619	43	36	11	97.06999969
Penticton Airport	49.47000122	-119.6050034	2010	7/26/10	8:00:24 AM	74.48000336	10.19999981	43	35	15	97.06999969
Penticton Airport	49.47000122	-119.6050034	2010	7/26/10	9:00:24 AM	76.63999939	9.600000381	38	36	15	97
Penticton Airport	49.47000122	-119.6050034	2010	7/26/10	10:00:24 AM	80.23999786	8.800000191	32	33	15	96.94000244
Penticton Airport	49.47000122	-119.6050034	2010	7/26/10	11:00:24 AM	82.58000183	10.39999962	33	34	15	96.87999725
Penticton Airport	49.47000122	-119.6050034	2010	7/26/10	12:00:24 PM	87.26000214	10	28	36	15	96.80000305
Penticton Airport	49.47000122	-119.6050034	2010	7/26/10	1:00:24 PM	91.04000092	8.699999809	23	2	19	96.72000122
Penticton Airport	49.47000122	-119.6050034	2010	7/26/10	2:00:24 PM	91.40000153	8.800000191	23	4	20	96.66000366
Penticton Airport	49.47000122	-119.6050034	2010	7/26/10	3:00:24 PM	92.66000366	8.899999619	22	2	17	96.56999969
Penticton Airport	49.47000122	-119.6050034	2010	7/26/10	4:00:24 PM	92.47999573	10	24	36	11	96.52999878
Penticton Airport	49.47000122	-119.6050034	2010	7/26/10	5:00:24 PM	91.04000092	11.5	27	1	11	96.48000336
Penticton Airport	49.47000122	-119.6050034	2010	7/26/10	6:00:24 PM	89.59999847	11.19999981	28	35	9	96.48000336
Penticton Airport	49.47000122	-119.6050034	2010	7/26/10	7:00:24 PM	88.33999634	6	20	36	7	96.51000214
Penticton Airport	49.47000122	-119.6050034	2010	7/26/10	8:00:24 PM	87.08000183	7.199999809	23	3	9	96.59999847
Penticton Airport	49.47000122	-119.6050034	2010	7/26/10	9:00:24 PM	80.05999756	8.199999809	31	1	6	96.66999817
Penticton Airport	49.47000122	-119.6050034	2010	7/26/10	10:00:24 PM	78.44000244	7.300000191	31	33	11	96.72000122
Penticton Airport	49.47000122	-119.6050034	2010	7/26/10	11:00:24 PM	77.18000031	6.800000191	31	35	11	96.73999786
Penticton Airport	49.47000122	-119.6050034	2010	7/27/10	12:00:24 AM	73.40000153	6.900000095	35	35	11	96.80000305
Penticton Airport	49.47000122	-119.6050034	2010	7/27/10	1:00:24 AM	70.69999695	7.5	40	35	15	96.81999969
Penticton Airport	49.47000122	-119.6050034	2010	7/27/10	2:00:24 AM	69.26000214	7.199999809	42	35	15	96.83000183
Penticton Airport	49.47000122	-119.6050034	2010	7/27/10	3:00:24 AM	66.91999817	7.300000191	45	35	13	96.87999725
Penticton Airport	49.47000122	-119.6050034	2010	7/27/10	4:00:24 AM	66.37999725	8.399999619	50	36	9	96.94000244
Penticton Airport	49.47000122	-119.6050034	2010	7/27/10	5:00:24 AM	65.12000275	9.199999809	55	36	6	96.97000122
Penticton Airport	49.47000122	-119.6050034	2010	7/27/10	6:00:24 AM	70.33999634	10.39999962	50	35	7	97.01999664
Penticton Airport	49.47000122	-119.6050034	2010	7/27/10	7:00:24 AM	72.68000031	11.19999981	48	1	15	97.04000092
Penticton Airport	49.47000122	-119.6050034	2010	7/27/10	8:00:24 AM	74.83999634	11.30000019	45	36	11	97.01000214
Penticton Airport	49.47000122	-119.6050034	2010	7/27/10	9:00:24 AM	77.36000061	11.10000038	41	34	13	96.98000336
Penticton Airport	49.47000122	-119.6050034	2010	7/27/10	10:00:24 AM	79.33999634	10.60000038	37	35	15	96.97000122
Penticton Airport	49.47000122	-119.6050034	2010	7/27/10	11:00:24 AM	83.66000366	10	31	35	7	96.94000244
Penticton Airport	49.47000122	-119.6050034	2010	7/27/10	12:00:24 PM	86.54000092	10.10000038	29	35	11	96.88999939
Penticton Airport	49.47000122	-119.6050034	2010	7/27/10	1:00:24 PM	89.05999756	10.39999962	27	19	4	96.83000183
Penticton Airport	49.47000122	-119.6050034	2010	7/27/10	2:00:24 PM	88.33999634	11.60000038	30	18	35	96.81999969
Penticton Airport	49.47000122	-119.6050034	2010	7/27/10	3:00:24 PM	91.04000092	7.599999905	21	19	37	96.80999756
Penticton Airport	49.47000122	-119.6050034	2010	7/27/10	4:00:24 PM	89.59999847	9.899999619	26	18	35	96.79000092
Penticton Airport	49.47000122	-119.6050034	2010	7/27/10	5:00:24 PM	87.62000275	11.10000038	30	18	35	96.73999786
Penticton Airport	49.47000122	-119.6050034	2010	7/27/10	6:00:24 PM	85.45999908	12.30000019	34	18	32	96.80999756
Penticton Airport	49.47000122	-119.6050034	2010	7/27/10	7:00:24 PM	84.91999817	12	34	18	26	96.84999847
Penticton Airport	49.47000122	-119.6050034	2010	7/27/10	8:00:24 PM	84.91999817	11	32	18	24	96.91000366
Penticton Airport	49.47000122	-119.6050034	2010	7/27/10	9:00:24 PM	84.01999664	10	31	19	24	97.01999664
Penticton Airport	49.47000122	-119.6050034	2010	7/27/10	10:00:24 PM	82.40000153	9.199999809	31	20	24	97.02999878
Penticton Airport	49.47000122	-119.6050034	2010	7/27/10	11:00:24 PM	81.5	9.100000381	31	21	19	97.08000183
Penticton Airport	49.47000122	-119.6050034	2010	7/28/10	12:00:24 AM	80.77999878	9.100000381	32	15	9	97.13999939
Penticton Airport	49.47000122	-119.6050034	2010	7/28/10	1:00:24 AM	73.76000214	10	43	33	6	97.16999817
Penticton Airport	49.47000122	-119.6050034	2010	7/28/10	2:00:24 AM	66.73999786	9	51		0	97.20999908
Penticton Airport	49.47000122	-119.6050034	2010	7/28/10	3:00:24 AM	62.77999878	10.60000038	66		0	97.23999786
Penticton Airport	49.47000122	-119.6050034	2010	7/28/10	4:00:24 AM	62.77999878	9.899999619	63		0	97.26999664
Penticton Airport	49.47000122	-119.6050034	2010	7/28/10	5:00:24 AM	61.88000107	8.899999619	60		0	97.33999634
Penticton Airport	49.47000122	-119.6050034	2010	7/28/10	6:00:24 AM	66.73999786	10.30000019	56		0	97.34999847
Penticton Airport	49.47000122	-119.6050034	2010	7/28/10	7:00:24 AM	71.95999908	10.5	47		0	97.37999725
Penticton Airport	49.47000122	-119.6050034	2010	7/28/10	8:00:24 AM	75.01999664	10.60000038	43	19	4	97.36000061
Penticton Airport	49.47000122	-119.6050034	2010	7/28/10	9:00:24 AM	80.95999908	12.30000019	40	16	15	97.33000183
Penticton Airport	49.47000122	-119.6050034	2010	7/28/10	10:00:24 AM	84.55999756	13	37	17	19	97.27999878
Penticton Airport	49.47000122	-119.6050034	2010	7/28/10	11:00:24 AM	86	13.10000038	36	18	19	97.18000031
Penticton Airport	49.47000122	-119.6050034	2010	7/28/10	12:00:24 PM	88.69999695	12.30000019	31	18	17	97.12999725
Penticton Airport	49.47000122	-119.6050034	2010	7/28/10	1:00:24 PM	90.86000061	13	30	18	19	97.05999756
Penticton Airport	49.47000122	-119.6050034	2010	7/28/10	2:00:24 PM	93.19999695	10.69999981	24	18	17	97.01999664
Penticton Airport	49.47000122	-119.6050034	2010	7/28/10	3:00:24 PM	92.47999573	11.5	26	17	17	96.95999908
Penticton Airport	49.47000122	-119.6050034	2010	7/28/10	4:00:24 PM	94.27999878	11.10000038	24	18	15	96.88999939
Penticton Airport	49.47000122	-119.6050034	2010	7/28/10	5:00:24 PM	90.86000061	13.10000038	30	17	11	96.86000061
Penticton Airport	49.47000122	-119.6050034	2010	7/28/10	6:00:24 PM	90.31999969	13.19999981	31	17	17	96.86000061
Penticton Airport	49.47000122	-119.6050034	2010	7/28/10	7:00:24 PM	88.16000366	13.60000038	34	18	15	96.86000061
Penticton Airport	49.47000122	-119.6050034	2010	7/28/10	8:00:24 PM	88.87999725	9.699999809	26	21	28	96.91999817
